,minimum,maximum
METSOX2abcpp,0.0,0.0
MALTtexi,0.0,0.0
MALTHXtexi,0.0,0.0
MALTPTtexi,0.0,0.0
MALTTRtexi,0.0,0.0
MALTPTabcpp,0.0,0.0
MALTTRabcpp,0.0,0.0
LPLIPAL2A140,0.0,-5.545697234765612e-11
LPLIPAL2A141,0.0,-1.1898526608433713e-10
LPLIPAL2A160,0.0,-8.111911142805184e-11
LPLIPAL2A161,0.0,-8.37001579157004e-11
MALTTTRabcpp,0.0,0.0
MALTabcpp,0.0,0.0
LPLIPAL2A180,0.0,4.575007039875345e-12
ILEabcpp,0.0,-8.29487589726341e-11
LPLIPAL2A181,0.0,-6.817124642566341e-11
LPLIPAL2ATE120,0.0,-6.231459792616079e-11
MALTTTRtexi,0.0,0.0
MDH,3.0251120030779752,5.281010714951137
MANptspp,-1.162403506782539e-13,0.0
LPLIPAL2ATE140,0.0,-1.0147260809389991e-10
MELIBt3ipp,0.0,-3.913314117198752e-12
K2L4Aabcpp,0.02007707988187233,0.02007707988148655
MAN6Pt6_2pp,0.0,0.0
MAN1PT2,0.0,-1.8999246620410304e-10
MALt2_2pp,0.0,-2.49828213672032e-10
MALt2_3pp,0.0,-1.8755774711110007e-10
LPLIPAL2ATE141,0.0,0.0
LPLIPAL2ATE160,0.0,0.0
LPLIPAL2ATE161,0.0,0.0
LPLIPAL2ATE180,0.0,0.0
LYSDC,0.0,-1.1707246283521044e-11
LYSt2pp,0.0,-7.029185011830918e-10
LYXI,0.0,0.0
MAN6PI,0.0,0.0
MECDPS,0.002465262327189211,0.0024652623217017605
MALTptspp,0.0,0.0
LYXt2pp,0.0,0.0
MANAO,0.0,0.0
M1PD,0.0,0.0
IPDPS,0.0,0.002465262321701761
MALCOAMT,2.063844560223904e-06,2.0638438972606608e-06
MALDDH,0.0,0.0
MALS,0.0006903560031042977,0.000690354569249596
MCITD,-1.4566126083082054e-13,-7.372602528476896e-11
MCITL2,-1.4566126083082054e-13,-7.372602528476896e-11
MCITS,-1.4566126083082054e-13,-7.372602528476896e-11
MCOATA,0.08031244721660982,0.08031244698514853
HYD1pp,0.0,0.0
MCPST,0.0,0.0
MDH2,0.0,-4.773242634481534e-10
MDH3,0.0,-4.4644732355436645e-10
MG2t3_2pp,0.008951925775420477,0.008951925779977554
MINOHPtexi,0.0,0.0
MCTP1App,0.014337528159885593,0.014337528141326567
MCTP1Bpp,0.0,-1.880184896663195e-11
MCTP2App,0.0,-1.2213637508769654e-11
ME1,0.0,-3.5726088754017837e-10
ME2,0.0,-4.757634286534085e-10
MDDCP1pp,0.0,-1.8213153207824462e-11
MLDCP1App,0.0,-3.6426306415648924e-11
MLDCP1Bpp,0.0,-3.5416114485542494e-11
MLDCP2App,0.0,-1.8464507700599597e-11
MLDCP2Bpp,0.0,-3.5515923535456295e-11
MLDCP3App,0.0,-1.880184896663195e-11
MLDEP1pp,0.0,-1.880184896663195e-11
MDDCP2pp,0.0,-1.2160803614102988e-11
MDDCP3pp,0.0,-1.8213153207824462e-11
MLDEP2pp,0.0,-3.6428082772488324e-11
HXPRT,0.0,-3.582822927228335e-10
MOX,0.0014477869540510113,0.001677905149686203
MDDCP4pp,0.0,-1.819272510417136e-11
MDDCP5pp,0.0,-3.638722656518212e-11
MECDPDH5,0.0,0.0024652623216970186
MN2t3pp,0.0,-1.1493383675342805e-10
IGPDH,0.0977622529733152,0.09776225296609958
MNNH,0.0,0.0
MICITDr,0.0,-7.367269294622488e-11
MEPCT,0.0024652623271892438,0.0024652623216970186
METAT,0.0009266662075411991,0.0009266661921225441
MOCOS,0.0001258945181737471,0.0001258945181737471
HSTPT,0.0977622529733152,0.09776225296609958
MOGDS,0.0,0.0
MINCYCtpp,0.0,-1.1355627549392011e-10
MN2tpp,0.0007130582914651366,0.000713058180624026
MG2tpp,0.0,-5.7466906233649695e-11
MNt2pp,0.0,-1.1493383675342805e-10
MI1PP,0.0,0.0
METSOXR2,0.0,0.0
MG2uabcpp,0.0,4.547473508864641e-13
MN6PP,0.0,7.034373084024992e-13
MLTP1,-8.029132914089132e-13,0.0
MLTP2,-8.029132914089132e-13,0.0
MLTP3,-8.029132914089132e-13,0.0
MOAT,0.02007707988187233,0.020077079881872018
METabcpp,0.0,0.0
METTRS,0.0,0.0
MSAR,0.0,0.0
METDabcpp,0.0,0.0
METS,0.15928649123591332,0.15928649123591465
MTHTHFSs,0.0004623011814904207,0.0004623011814904876
N2Otpp,0.0,0.0
NACtpp,0.0,0.0
MPTG,0.014337528159885593,0.014337528159948654
HYD2pp,0.0,0.0
MPTG2,0.0,0.0
METSOXR1,0.0,0.0
MGSA,0.0,5.790923296444817e-13
MLTG1,0.0,0.0
MLTG2,0.0,0.0
MLTG3,0.0,1.2292389328649735e-12
MLTG4,0.0,1.2292389328649733e-12
NADN,0.0,1.0729195309977513e-12
NADPPPS,0.0,9.908740494779522e-13
NMNDA,0.0,5.281886039654182e-13
NMNN,0.0,2.589040093425865e-13
NMNt7pp,0.0,2.589040093425865e-13
MLTG5,0.0,1.2292389328649733e-12
MMM,0.0,0.0
MNLptspp,0.0,0.0
HXAND,0.0,1.0011991236069662e-12
MOADSUx,0.0005035780726949885,0.0005035780726949885
MPTSS,0.0005035780726949885,0.0005035780726949885
MLTGY1pp,0.0,0.0
MLTGY2pp,0.0,1.7887774594882444e-13
EX_remnant1_e,0.0,0.0
MTAN,0.0,0.0
NACODA,0.0,9.02777852473946e-13
NH4tpp,10.086953371007224,10.086953371008319
NHFRBO,0.0,2.948752353404416e-13
MLTGY3pp,0.0,0.0
MLTGY4pp,0.0,0.0
MOAT2,0.02007707988187233,0.020077079881872018
NMNPtpp,0.0,0.0
NI2uabcpp,0.0,1.2221335055073723e-12
MOBDabcpp,0.00013311797413453587,0.00013311797413453587
HYD3pp,0.0,0.0
MOCDS,0.0,0.0
MOHMT,0.0005943872333453726,0.0005943872333920019
MPTAT,0.0002517890363474942,0.0002517890363474942
NNATr,0.0023507189540981077,0.002350718954615416
NMNAT,0.0,1.0587086762825493e-12
NNAM,0.0,2.589040093425865e-13
MPTS,0.0002517890363474942,0.0002517890363474942
MTHFC,1.0203245056041537,1.020324505603313
I2FE2SS2,0.00026829979194822363,0.0002682997928292966
NI2abcpp,0.0,1.2221335055073723e-12
MSO3abcpp,-1.0641487691032125e-13,0.0
NOVBCNtex,0.0,8.380966060039796e-12
NAt3pp,0.0,1000.0
NI2t3pp,0.0,1.5417115500904188e-11
NOtpp,0.0,0.0
NOVBCNtpp,0.0,1.5417115500904188e-11
NI2tpp,0.0003333108947142501,0.00033331091189351157
I4FE4ST,0.00026829979194822363,0.0002682997928292966
MTHFD,1.0203245056041554,1.0203245056331363
MTHFR2,0.15928649123591337,0.15928649123593233
NTPP9,0.0,1.6717738304805607e-12
NTPP10,0.0,8.322231792590173e-13
MTRPOX,0.0,0.0
ICYSDS,0.0018626197120790956,0.0018626197156033086
NADH9,0.0,4.006572851267265e-12
NADDP,0.0,3.1326052862823417e-12
NTPP11,0.0,8.906209103543006e-13
NTPP3,0.0,4.033218203858269e-12
NTPP4,0.0,3.1326052862823417e-12
NADH5,0.0,3.19122506198255e-12
NTPP7,0.0,2.749789979050732e-12
I2FE2SR,2.063843622308951e-06,2.0638445711640674e-06
NTP3,0.0,3.820277427735164e-12
NADH10,0.0,4.022560062821867e-12
NADH16pp,0.0,32.37718036964987
NADH17pp,0.0,32.377180369649686
NTP10,0.0,3.3719693703915254e-12
NADK,0.0004612692592114165,0.00046126926250877887
I2FE2ST,0.0,2.8893823853230166e-05
NADPHQR3,0.0,3.341771304121721e-12
NNDMBRT,0.0,0.0
NNDPR,0.0023507189540978857,0.0023507189542526508
NADPHQR4,0.0,2.673861132507227e-12
NO3t7pp,0.0,0.0
NTD6,0.0,2.0667911826421914e-12
NADPHQR2,0.0,2.673861132507227e-12
NADS1,0.0023507189540978857,0.0023507189556373487
NADTRHD,0.0,1.4862333586052046e-11
NO2t2rpp,0.0,4.831690603168681e-13
NO3R1pp,0.0,0.0
NAt3_2pp,0.0,9.619860463772056e-12
ICDHyr,5.315148767500077,5.315148767507352
NAMNPP,-1.1168843627729075e-13,7.776002064474596e-13
NAt3_1p5pp,0.0,9.619860463772056e-12
NDPK1,-999.1841364472483,1000.0
NO3R2bpp,0.0,0.0
NTD12pp,2.311484337269576e-13,0.0
NO3R2pp,0.0,0.0
NO3R1bpp,0.0,0.0
NDPK2,0.43885900307531145,0.4388590030362394
NDPK3,0.18667990010591787,0.1866799000668875
ICHORS_copy1,-1000.0,-3.5368930006995924e-13
NDPK4,0.027001278381428417,0.02700127838631029
NDPK5,6.494360604847316e-12,2.0198259731429857e-11
NODOx,0.0,1.4286072325120358e-12
NODOy,0.0,2.433608869978343e-13
NDPK6,-0.02700127837864975,-0.02700127835627944
NTD4,0.0,-1.3983481039758772e-11
I4FE4SR,0.00026829979507105896,0.0002682997928292966
NTD8,0.0,1.850741782050136e-12
NTD1pp,1.2968445761707414e-13,0.0
NDPK7,1.7758190751226977e-12,2.5147189885998955e-11
ICHORS_copy2,0.0,1000.0
NTD7,0.0,-4.057199021190172e-12
NTD2pp,0.0,0.0
NTD9,0.0,-4.057199021190172e-12
O16AT,0.0,0.0
O16GLCT2,0.0,0.0
O2tpp,18.467148802388397,18.467148802388532
NTD1,0.0,-4.092726157978177e-12
NTD10,0.0,5.804316771142182e-12
NTD11,0.0,-4.057199021190172e-12
NTP5,0.0,-4.0394354527961696e-12
OMCDC,0.46491297678144644,0.46491297678164945
NTP1,0.0,0.0
ICHORT,0.0,-3.485822741566835e-13
NTD2,0.0,-1.375610736431554e-11
NTD3,0.0,-5.636380251416995e-12
OMMBLHX3,0.0,0.0
OMPHHX3,0.0,0.0
NTD5,0.0,-4.078515303262975e-12
ICL,0.0,2.3079316235907754e-11
NTP11,0.0,0.0
NTP12,0.0,0.0
OPHHX3,0.0,2.3387514147543698e-11
OXAMTC,0.0,2.3469620344385156e-12
NTP3pp,0.0,0.0
IDOND2,0.0,4.742872761198669e-12
NTPP6,0.0,5.215383680479135e-12
NTPP8,0.0,-1.5833556687994133e-11
PACALDt2rpp,0.0,0.0
OPMEACPD,2.0638445601961486e-06,2.0638445593351997e-06
OGMEACPD,2.0638445601961486e-06,2.0638445593351997e-06
NTPP1,0.0,5.123457214040172e-12
NTPP2,0.0,5.215383680479135e-12
OPMEACPR,2.0638445601961486e-06,2.0638445593351997e-06
IDOND,-6.222578008419077e-12,2.304822999121825e-13
OGMEACPR,2.0638445601961486e-06,2.0638445593351997e-06
OPMEACPS,2.0638445601961486e-06,2.0638445593351997e-06
NTRIR2x,0.0,0.0
NTPP5,0.0,5.123457214040172e-12
NTPTP1,0.0,2.042810365310288e-12
NTPTP2,0.0,5.215383680479135e-12
OGMEACPS,2.0638445601961486e-06,2.0638445593351997e-06
O16A4COLIPAabctex,0.0,0.0
OMBZLM,0.0,0.0
ORNabcpp,0.0,4.305888978706207e-12
OROTt2_2pp,3.7531089347453417e-13,0.0
PAPA180,0.0,-5.336175945558352e-12
ILETA,-0.29980334811825887,-0.29980334811885717
PDE1,0.0,5.140776693224325e-12
PDE4,0.0,5.10480546722647e-12
PA120abcpp,0.0,-2.2657431486550195e-12
PA140abcpp,0.0,-4.279243626115203e-12
PA141abcpp,0.0,-1.0326850485853356e-11
PDX5PO2,0.0,0.00023011866834703578
PA160abcpp,0.0,-1.779909553079051e-12
IG3PS,0.0977622529733152,0.09776225297308594
PA161abcpp,0.0,-2.390976305832737e-12
PA180abcpp,0.0,-2.2737367544323206e-12
PA181abcpp,0.0,-1.751487843648647e-12
PETNT181pp,0.0,0.0
PG120abcpp,0.0,7.513989430663059e-13
ILETRS,0.0,0.0
PG140abcpp,0.0,3.6770586575585185e-13
PG141abcpp,0.0,0.0
OCDCAtexi,0.0,0.0
OCDCEAtexi,0.0,0.0
OHPHM,0.0,0.0
PG160abcpp,0.0,4.050093593832571e-13
ILEt2rpp,-7.176481631177012e-13,0.0
PGSA120,0.0,9.885425811262394e-13
PGAMT,-0.09750427240328703,-0.09750427240328702
PGCD,1.7730204838242822,1.773020483832593
PAPA180pp,-1.120437076451708e-12,1.0089706847793423e-12
OAADC,0.0,1.5214496329463145e-12
OCTNLL,0.0,1.3784529073745944e-12
OBTFL,0.0,0.0
OCBT,0.30523435507909025,0.30523435507924357
NTRIR4pp,0.0,2.6408505012417055e-13
NTRIR3pp,0.0,2.646771690706373e-13
PAPPT3,0.028675056319771186,0.028675056319771186
PAPSR,0.0,0.255784639416174
OCTDPS,0.00023011866846512792,0.00023011866846512792
PFK_2,0.0,0.0
IMPD,0.25149597041893557,0.25149597042020133
PDH,8.583497385731441,8.585962648063418
PDX5POi,0.0,0.00023011866848618272
PFK_3,0.0,7.776246244329471
OHPBAT,0.00023011866846512792,0.00023011866851518903
OMMBLHX,-7.489120434911456e-12,0.0
OMPDC,0.3413547306498743,0.3413547306499256
OMPHHX,-7.489120434911456e-12,0.0
PDX5PS,0.00023011866846512792,0.0002301186684890988
PDXPP,0.0,1.5987211554602254e-12
OPHHX,0.00023011866097600748,0.00023011866846512792
INDOLEt2rpp,-0.9413424418315549,999.0586575581685
OPHBDC,0.00023011866846512792,0.00023011866846512792
ORNDC,0.0,2.3792079417717105e-13
ORPT,-0.3413547306499427,-0.34135473064987437
PERD,0.00023011866846512792,0.00023011866851518903
PETNT161pp,0.0,0.0
PFK,0.0,7.7762462443284335
PGI,5.847676497568846,5.847676497573218
PFL,0.0,2.643502604315895e-12
PGK,-16.249358314871042,-16.249358314868847
PGL,4.152323502424194,4.15232350243236
PGLYCP,0.0,0.0
OXCDC,0.0,0.0
P5CD,0.0,8.131828543866959e-13
P5CR,0.22811157963030876,0.2281115796379023
PANTS,0.0005943872333449285,0.0005943872333969567
PAPA120,-6.534772722943671e-13,1.4850343177386094e-12
PGMT,0.0,0.0
PGPP160,-8.757439218243235e-13,4.334310688136611e-13
INOSTt4pp,0.0,1000.0
PGM,-14.47633783104356,-14.476337831042228
PGPP120,-1.4126200209574336e-13,7.7982065249671e-13
PGPP160pp,0.0,3.82804898890754e-13
PAPA120pp,-1.120881165661558e-12,1.0054179711005418e-12
PAPA140,-7.993605777301127e-13,2.4300561562995426e-12
PAPA140pp,0.0,5.044853423896711e-13
PGPP161,0.0,4.809486142676178e-13
IPDDI,-0.0021783879333178856,0.00028687439387132694
PGPP161pp,0.0,4.0945025148175773e-13
PGPP180,0.0,3.9257486150745535e-13
PHEMEtiex,0.0,0.0
PGPP180pp,0.0,5.417888360170764e-13
IPMD,0.46491297678144644,0.46491297678147814
PGPP181,0.0,3.7214675785435247e-13
PGPP181pp,0.0,3.526068326209497e-13
PMDPHT,0.0004602373369302459,0.0004602373369301349
IPPS,0.46491297678144644,0.46491297678147925
PHETA1,-0.19117908122506305,-0.1911790812250759
PGPP120pp,0.0,3.836930773104541e-13
PGPP140,0.0,5.782041512247815e-13
PGPP140pp,0.0,5.275779813018744e-13
PHEt2rpp,0.0,0.0
PMPK,0.00023011866846512792,0.00023011867080668935
PHYTSpp,0.0,0.0
PGPP141,0.0,2.349231920106831e-13
PGPP141pp,0.0,9.663381206337363e-13
IPPMIa,-0.4649129767814857,-0.4649129767814202
PGSA140,0.0,1.0591527654923993e-12
PGSA141,0.0,0.0
IPPMIb,-0.46491297678149124,-0.4649129767814202
PGSA160,0.0,5.719869022868806e-13
PGSA161,0.0,5.719869022868806e-13
PPALtpp,0.0,0.0
PPAKr,0.0,1000.0
PHEMEabcpp,0.0,0.0
PYDAMtpp,0.0,0.0
PIt2rpp,0.995424220984872,0.9954242209859627
PLIPA1A120pp,0.0,-1.2833761831032575e-12
PIuabcpp,0.0,-2.6929569685307797e-12
PLIPA1A140pp,0.0,-5.209166431541234e-13
PLIPA1A141pp,0.0,-1.5187850976872141e-13
PPND,0.1425280734068834,0.14252807340684728
PROGLYabcpp,0.0,0.0
PROt2rpp,-1000.0,0.0
PPNDH,0.1911790812250759,0.19117908122503813
PSP_Lpp,0.0,0.0
PROabcpp,0.0,-1.8971491044794675e-12
PLIPA1A160pp,0.0,-5.388328672140119e-13
PLIPA1A161pp,0.0,-5.024869409453459e-13
PPGPPDP,0.0,-1.1093348462054564e-12
PPCSCT,0.0,996.3359805406384
PMANM,-1.1581846592889633e-12,0.0
PYDXNtpp,0.0,0.0
PMEACPE,2.0638445602516597e-06,2.0638445622778168e-06
PNTK,0.0005943872333444844,0.0005943872333449285
PNTOt4pp,0.0,0.0
POAACR,0.0,0.0
PPA2,0.0,1.0800249583553523e-12
PROt4pp,0.0,1000.0
PSERT,1.773020483825943,1.7730204838276447
PROD2,0.0,-2.0126122990404838e-12
POX,0.0,4.902744876744691e-13
PPBNGS,0.0018409493477210233,0.0018409493477203336
POR5,0.10976144523811371,0.11222670757365469
PPA,0.0,1.2138345883982993e-12
PYDXtpp,0.0,0.0
PPAt4pp,0.0,0.0
PPC,3.0538274550233813,3.05382745503098
PPNCL2,0.0005943872333453726,0.0005943872333453726
PYRt2rpp,-1.0054804211456769e-13,0.0
PPCDC,0.0005943872333453726,0.0005943872333453726
PPCK,0.0,1.2079226507921703e-12
PPK2,-1.456335052552049e-12,1.2079226507921703e-12
SELGTHR,0.0,0.0
SELGTHR2,0.0,0.0
SELGTHR3,0.0,0.0
SDPTA,-0.3827905378855685,-0.382790537885519
PPK,-1000.0,-3.5297716809846946
PPPGO3,0.00023011866639222056,0.00023011866846580473
QUIN2tpp,-2.0372592501871623e-13,0.0
PPM,-1000.0,2.8910207561239076e-13
PPM2,0.0,0.0
SDPDS,0.382790537885519,0.38279053788558226
S2FE2SR,0.0,2.0638445422996994e-06
SCYSDS,0.0,6.394884621840902e-13
PPPGO,0.0,-1.9973922960481866e-12
R15BPK,0.0,1000.0
PPPNt2rpp,0.0,0.0
PPS,0.0,-1.1738165994756855e-11
SELR,0.0,-2.171596236166806e-12
RNTR3c2,0.027879444218605776,0.027879444235999848
RNTR1c2,0.027001278366441978,0.0270012783841569
RNTR2c2,0.027879444265428766,0.027879444223500728
RNDR3,0.0,1.1513989761624543e-10
PPTHpp,-7.58859641791787e-12,0.0
PRAGSr,0.462546778992902,0.4625467789984862
PRAIS,0.462546778992902,0.4625467789984862
PRAMPC,0.0977622529733152,0.09776225297572644
PRATPP,0.0977622529733152,0.09776225297572644
RNDR4,0.0,1.131507214313654e-10
RPE,2.026074019159904,2.0260740192033673
PRASCSi_copy1,0.0,1000.0
R1PK,0.0,1000.0
PRFGS,0.46254677899317187,0.46254677899699825
PRMICI,0.0977622529733152,0.09776225297586638
PROTRS,0.0,0.0
S2FE2ST,0.0,9.279688129026908e-12
SEPHCHCS,0.0,0.0
RPI,-2.085174848833515,-2.0851748487863544
RNDR1b,0.0,3.903564971263762e-11
PRPPS,-999.0952910347345,0.9047089652403253
PSCVT,0.3346276293058198,0.3346276293051374
SARCOX,0.0,0.0
RFAMPtex,0.0,-1.7863155052366686e-10
RZ5PP,0.0,-5.928590951498336e-13
S2FE2SS,0.0,-2.651745489856694e-11
RNDR2,0.0,-1.0792433613460162e-10
S2FE2SS2,0.0,-2.653166575328214e-11
SADH,0.0,0.0
PSD120,0.0,-1.787014980436652e-12
PSD140,0.0,2.7071678232459817e-12
PSD141,0.0,1.6058265828178264e-12
PSD160,0.06585108838311064,0.06585108838670944
PSD161,0.07761500237639521,0.07761500237154889
PSD180,0.0,2.675717286626522e-12
PSD181,0.0,2.8883562208648073e-12
S4FE4ST,0.0,4.391154106997419e-12
S7PI,0.0,0.0
S4FE4SR,0.0,2.4158453015843406e-13
PSP_L,1.7730204838267334,1.773020483834138
SCYSSL,0.0,0.0
PSSA120,0.0,0.0
PSSA140,0.0,2.8066438062523957e-13
PSSA141,0.0,5.448974604860268e-13
SELCYSS,0.0,0.0
SADT2,0.25578463941609025,0.25578463941616514
SBTPD,0.0,0.0
SELNPS,0.0,0.0
SBTptspp,0.0,0.0
PSSA160,0.06585108838311064,0.06585108838329766
PTRCORNt7pp,-1000.0,1000.0
PSSA161,0.07761500237639521,0.07761500237658753
PSSA180,0.0,-2.469136006766348e-13
PSSA181,0.0,2.28348590036731e-13
SELtpp,0.0,0.0
SERASr,0.0,3.645972412869014e-13
SERAT,0.2557846394160905,0.25578463941641155
SERD_D,0.0,5.319078510979125e-13
PTA2,0.0,1000.0
PTAr,-0.6011731542624119,995.8690551647544
SERD_L,0.0,-5.258016244624741e-12
RIBabcpp,-1.0658141036401503e-13,0.0
TDSK,0.02007707988187233,0.020077079881856846
SO2tpp,0.0,0.0
PYDXK,0.0,-3.602451670303708e-12
SUCCt3pp,0.0,-1.2660539283615435e-11
TAGURr,0.0,-3.268496584496461e-13
THYMt3pp,0.0,-2.928768338961163e-13
TDP,0.0,-3.6198921193452555e-12
T2DECAI,0.0,-3.105071755271638e-12
RNDR1,0.0,-2.2768245622195593e-11
SERt2rpp,-1000.0,0.0
THRS,0.561588615593803,0.561588615591798
THMDt2pp_copy1,0.0,1000.0
SPMDabcpp,0.0,-2.807309940067171e-12
THMDt2pp_copy2,-1000.0,0.0
PUNP1,-0.0006944836969680068,-6.14387870006422e-12
SULFACabcpp,-1.7091883464104285e-13,0.0
SUCptspp,0.0,0.0
UM3PL,0.0,0.0
RFAMPtpp,0.0,-1.2580599756395472e-11
THRabcpp,0.0,-2.7569058147491887e-12
SOTA,0.0,0.0
SPMS,0.0,-1.1585177261963508e-13
PUNP2,-2.5571089299833427e-12,-4.1645714654592325e-12
SUCCt2_2pp,0.0,-6.460776358352405e-12
SO4t2pp,0.26026111826393616,0.2602611182666593
TARTt2_3pp,-1.9539925233402755e-13,0.0
TKT2,0.845608135590928,0.8456081355849651
SUCTARTtpp,0.0,0.0
THFAT,0.0,1000.0
PYDXPP,0.0,-3.375077994860476e-12
THRA2,0.0,-3.765876499528531e-11
THRA,0.0,-1.869504551166301e-12
TDSR1,0.0,0.0
TRE6PP,0.0,2.0035084702385575e-12
SUCCt2_3pp,0.0,-4.387712415621081e-12
SERt4pp,0.0,1000.0
SLNTtpp,0.0,0.0
SULabcpp,0.0,-2.7924329515371937e-12
SULR,0.25578463941609053,0.2557846394155532
SUCFUMtpp,0.0,0.0
SUCASPtpp,0.0,0.0
TAURabcpp,0.0,0.0
TMAOR1,0.0,0.0
TAUDO,0.0,0.0
SUCMALtpp,0.0,0.0
SHCHF,0.00023011866846512792,0.00023011866846512792
THD2pp,0.0,-3.7264413776938454e-11
PYROX,0.0,0.0
TDSR2,0.0,0.0
TMDK1,0.0,-3.169020601490047e-12
SHK3Dr,0.3346276293058198,0.33462762930560963
SFGTHi,0.0,0.0
TMDPP,0.0,-2.8399504969911504e-13
SGDS,0.0,0.0
PYK,0.0,0.6844259012959526
SGSAD,0.0,0.0
SHCHCS3,0.0,0.0
SHCHD2,0.00023011866846512792,0.00023011866846512792
THMabcpp,0.0,0.0
THRt2rpp,-1000.0,-7.3631101216165e-12
THRt4pp,0.0,999.9999999999948
SPMDAT1,0.0,0.0
SHKK,0.3346276293058194,0.3346276293056953
SHSL1,0.15882419005442294,0.1588241900544347
SKMt2pp,0.0,0.0
TDPADGAT,0.0,0.0
TDPAGTA,0.0,0.0
TDPGDH,0.0,0.0
THDPS,0.382790537885519,0.3827905378853538
THIORDXi,0.0,-2.2393198406689407e-12
SPMDAT2,0.0,0.0
SSALx,0.0,-2.723155034800584e-12
THRD,0.0,-1.5925039065223245e-12
R5PP,0.0,-2.4940050025179517e-12
TGBPA,0.0,0.0
SPMDt3pp,0.0,-1.921574011021221e-12
SPODM,0.0,0.0
SPODMpp,0.0,0.0
SSALy,0.0,-6.844302902209165e-12
THRTRS,0.0,0.0
THRt2pp,0.0,-5.7134297293259806e-12
SUCBZL,0.0,0.0
THRD_L,0.29980334811885717,0.2998033481186456
RBFK,0.000230118668465229,0.00023011866846500695
THZPSN3,0.00023011866846512792,0.00023011866842845367
SUCBZS,0.0,0.0
SUCDi,4.206324543303425,36.925549999565995
TARTD,-1.6925913795540204e-13,0.0
TMPK,0.00023011866846512792,0.0002301186658044685
TKT1,1.1804658835642985,1.1804658835620119
TARTRt7pp,-8.185008226746504e-12,-4.6926351693343804e-12
PTHRpp,-1.1368683772161603e-13,0.0
SUCOAS,-1000.0,-3.66401945934194
TALA,-6.595780360736386,1.1804658835703319
TMPPP,0.00023011866846512792,0.00023011866842728072
TMAOR1pp,0.0,0.0
TMAOR2pp,0.0,0.0
TMDS,0.027001278381428417,0.027001278381428417
TMK,1.2317040833445536e-13,0.0
TPI,7.630429434628103,7.630429434614929
ThDPAT,0.0,0.0
UDCPPtppi,0.0,2.0507033571259825e-13
TPRDCOAS,0.0,0.0
R5PPpp,7.229772336359019e-13,0.0
TRDR,0.0,0.2557846394230696
TRE6PH,0.0,-4.888534022029489e-12
UAGCVT,0.028675056319771186,0.028675056319771186
UACGALPpp,0.0,0.0
TYRPpp,0.0,0.0
TRE6PS,0.0,4.757083615913871e-12
PYDXNK,0.0,-1.1297629498585593e-12
TREH,0.0,3.296918293926865e-12
TREHpp,0.0,0.0
TREptspp,0.0,0.0
UACGAMPpp,0.0,0.0
TTRCYCtpp,0.0,-9.058861299982013e-12
TRPAS2,0.9413424418330071,0.941342441835327
PYNP2r,1.453770437365165e-11,4.867772851468999e-12
TTDCAtexi,-2.8929636464170017e-13,0.0
URIC,0.0,3.793020585118878e-13
TTDCEAtexi,0.0,0.0
PYDAMK,0.0,-1.1297629498585593e-12
UAGDP,0.09750427240328703,0.09750427240328703
UAGPT3,0.028675056319771186,0.028675056319771186
XANtpp,-3.708144902248023e-13,0.0
TSULabcpp,8.79740724712974e-13,0.0
XTSNH,0.0,-1.1297629498585593e-12
RMI,0.0,0.0
TYRTA,-0.14252807340677562,-0.1425280734068834
TUNGSabcpp,0.0,0.0
UGLCURPpp,0.0,0.0
UDPGALPpp,0.0,0.0
TRPS2,0.0,3.772093748466432e-12
RMNtpp,0.0,0.0
UDPGPpp,0.0,0.0
UDCPDP,0.028675056319771186,0.028675056319771186
UDCPDPpp,0.0,0.0
TYRL,0.00023011866846512792,0.00023011866846512792
PYAM5PO,0.0,-2.2837226467536942e-11
TRPS3,0.0,0.0
TYRTRS,0.0,0.0
QUINDH,1.4266365866433262e-13,0.0
TYRt2rpp,1.0777490011548707e-13,0.0
U23GAAT,0.04015415976374466,0.04015415976376466
EX_4hphac_e,0.0,0.0
TRPS1,0.0,0.0
PTPATi,0.0005943872334150946,0.000594387233377347
TARTRtpp,-1.8540724511240114e-13,-1.1191381155128965e-11
TRPTRS,0.0,0.0
TRPt2rpp,1.0000000000003721,1.0
UAAGDS,0.028675056319771186,0.028675056319771186
PTRCt2pp,0.0,-1.4779288903810084e-11
TRSARr,-1000.0,-3.4270364324129332e-12
UACMAMO,0.0,0.0
EX_4abz_e,0.0,0.0
PTRCTA,0.0,1.6661116930549724e-12
EX_acon_C_e,0.0,0.0
UMPK,0.390106866851168,0.39010686685163964
UAG2E,0.0,0.0
UAGAAT,0.04015415976374466,0.040154159763744035
XYLI2,-8.029132914089132e-13,3.419486915845482e-12
WCOS,0.0,0.0
UAMAGS,0.028675056319771186,0.028675056319771186
UAMAS,0.028675056319771186,0.028675056319771186
UAPGR,0.028675056319771186,0.02867505631989109
ULA4NFT,0.0,0.0
URIt2pp_copy1,0.0,1000.0
DRIBtex,0.0,0.0
UDPKAAT,0.0,0.0
UDCPDPS,5.6755725406199e-05,5.6755725406199e-05
3PGtex,0.0,0.0
PTRCabcpp,0.0,9.192646643896296e-13
XTSNt2rpp,0.0,0.0
URIt2pp_copy2,-1000.0,0.0
URItex,0.0,0.0
UDPG4E,0.0,0.0
UDPGD,0.0,0.0
UDPGDC,0.0,0.0
UGLT,0.0,0.0
ZN2abcpp,0.0,1.1368683772161603e-12
